method,layout_index,in_sample,gap_bin,gap_percent,n_candidates,solver,tolerance,finite,success,visited_count,worst_distance,path_length,elapsed_seconds,nfev,error,target_1_distance,target_2_distance,target_3_distance,target_4_distance
analytic_single,281,True,1–<5%,4.577241545305448,2,single_exact,0.02,True,True,4,0.0,1.2258403339108654,0.0,0,,0.0,0.0,0.0,0.0
analytic_single,281,True,1–<5%,4.577241545305448,2,single_exact,0.05,True,True,4,0.0,1.2258403339108654,0.0,0,,0.0,0.0,0.0,0.0
analytic_single,954,True,<1%,0.27071468631225715,2,dop853,0.02,True,True,4,1.2412670766236366e-15,1.6250003137588669,0.056401442001515534,3053,,7.550332863779066e-16,1.2412670766236366e-15,7.696856831808123e-16,8.881784197001252e-16
analytic_single,954,True,<1%,0.27071468631225715,2,dop853,0.05,True,True,4,1.2412670766236366e-15,1.6250003137588669,0.056401442001515534,3053,,7.550332863779066e-16,1.2412670766236366e-15,7.696856831808123e-16,8.881784197001252e-16
analytic_single,954,True,<1%,0.27071468631225715,2,dop853_tight,0.02,True,True,4,1.2412670766236366e-15,1.6250003137588669,0.055852810000942554,3053,,7.550332863779066e-16,1.2412670766236366e-15,7.696856831808123e-16,8.881784197001252e-16
analytic_single,954,True,<1%,0.27071468631225715,2,dop853_tight,0.05,True,True,4,1.2412670766236366e-15,1.6250003137588669,0.055852810000942554,3053,,7.550332863779066e-16,1.2412670766236366e-15,7.696856831808123e-16,8.881784197001252e-16
analytic_single,954,True,<1%,0.27071468631225715,2,single_exact,0.02,True,True,4,0.0,1.6250003137588651,0.0,0,,0.0,0.0,0.0,0.0
analytic_single,954,True,<1%,0.27071468631225715,2,single_exact,0.05,True,True,4,0.0,1.6250003137588651,0.0,0,,0.0,0.0,0.0,0.0
analytic_multi,12,False,1–<5%,4.209202621199474,3,rk4_1000,0.02,True,False,2,0.17910929310049614,1.1470281630643357,0.02757866399952036,4000,,0.0025307726107998414,0.000585843753905511,0.17910929310049614,0.02340353135346213
analytic_multi,12,False,1–<5%,4.209202621199474,3,rk4_1000,0.05,True,False,3,0.17910929310049614,1.1470281630643357,0.02757866399952036,4000,,0.0025307726107998414,0.000585843753905511,0.17910929310049614,0.02340353135346213
analytic_multi,20,False,1–<5%,1.2884363003385566,3,rk4_1000,0.02,True,False,2,0.4048300047624456,1.7135904932232733,0.02757866399952036,4000,,0.4048300047624456,0.40296652773662545,0.003162613781602058,0.0009778113610694893
analytic_multi,20,False,1–<5%,1.2884363003385566,3,rk4_1000,0.05,True,False,2,0.4048300047624456,1.7135904932232733,0.02757866399952036,4000,,0.4048300047624456,0.40296652773662545,0.003162613781602058,0.0009778113610694893
analytic_multi,281,True,1–<5%,4.577241545305448,2,rk4_1000,0.02,True,False,2,0.0454007725706074,1.2104589896243212,0.02757866399952036,4000,,0.029665880965500647,0.0454007725706074,0.004180453657031733,0.001655386990474828
