method,layout_index,gap_bin,initial_sigma,tolerance,n_trials,success_rate,mean_visited,mean_worst_distance,nonfinite_rate
learned_single,3,≥10%,0.0,0.02,1,1.0,4.0,0.012263193623372363,0.0
learned_single,3,≥10%,0.0,0.05,1,1.0,4.0,0.012263193623372363,0.0
learned_single,3,≥10%,0.01,0.02,20,1.0,4.0,0.012781540714218045,0.0
learned_single,3,≥10%,0.01,0.05,20,1.0,4.0,0.012781540714218045,0.0
learned_single,3,≥10%,0.05,0.02,20,0.4,3.25,0.02224155894366537,0.0
learned_single,3,≥10%,0.05,0.05,20,1.0,4.0,0.02224155894366537,0.0
learned_single,8,5–<10%,0.0,0.02,1,1.0,4.0,0.009384998302591091,0.0
learned_single,8,5–<10%,0.0,0.05,1,1.0,4.0,0.009384998302591091,0.0
learned_single,8,5–<10%,0.01,0.02,20,1.0,4.0,0.010287269715778504,0.0
learned_single,8,5–<10%,0.01,0.05,20,1.0,4.0,0.010287269715778504,0.0
learned_single,8,5–<10%,0.05,0.02,20,0.45,3.2,0.024780360606479226,0.0
learned_single,8,5–<10%,0.05,0.05,20,0.95,3.95,0.024780360606479226,0.0
learned_single,15,≥10%,0.0,0.02,1,1.0,4.0,0.008669755419021406,0.0
learned_single,15,≥10%,0.0,0.05,1,1.0,4.0,0.008669755419021406,0.0
learned_single,15,≥10%,0.01,0.02,20,1.0,4.0,0.010201745882272639,0.0
learned_single,15,≥10%,0.01,0.05,20,1.0,4.0,0.010201745882272639,0.0
learned_single,15,≥10%,0.05,0.02,20,0.35,3.1,0.03239739531192067,0.0
learned_single,15,≥10%,0.05,0.05,20,0.85,3.85,0.03239739531192067,0.0
learned_single,28,≥10%,0.0,0.02,1,0.0,3.0,0.02053508260285667,0.0
learned_single,28,≥10%,0.0,0.05,1,1.0,4.0,0.02053508260285667,0.0
learned_single,28,≥10%,0.01,0.02,20,0.45,3.45,0.020852922611317645,0.0
learned_single,28,≥10%,0.01,0.05,20,1.0,4.0,0.020852922611317645,0.0
learned_single,28,≥10%,0.05,0.02,20,0.35,2.8,0.03612093492129337,0.0
learned_single,28,≥10%,0.05,0.05,20,0.8,3.75,0.03612093492129337,0.0
learned_single,40,5–<10%,0.0,0.02,1,1.0,4.0,0.017529920049495953,0.0
learned_single,40,5–<10%,0.0,0.05,1,1.0,4.0,0.017529920049495953,0.0
learned_single,40,5–<10%,0.01,0.02,20,0.65,3.65,0.018558390233589486,0.0
learned_single,40,5–<10%,0.01,0.05,20,1.0,4.0,0.018558390233589486,0.0
learned_single,40,5–<10%,0.05,0.02,20,0.4,2.9,0.031994283471144254,0.0
learned_single,40,5–<10%,0.05,0.05,20,0.8,3.75,0.031994283471144254,0.0
learned_single,43,<1%,0.0,0.02,1,0.0,2.0,0.026532745624527596,0.0
learned_single,43,<1%,0.0,0.05,1,1.0,4.0,0.026532745624527596,0.0
learned_single,43,<1%,0.01,0.02,20,0.0,2.0,0.02645786186207042,0.0
learned_single,43,<1%,0.01,0.05,20,1.0,4.0,0.02645786186207042,0.0
learned_single,43,<1%,0.05,0.02,20,0.0,2.15,0.03182590537800816,0.0
learned_single,43,<1%,0.05,0.05,20,0.95,3.95,0.03182590537800816,0.0
learned_single,45,≥10%,0.0,0.02,1,1.0,4.0,0.015807192991048193,0.0
learned_single,45,≥10%,0.0,0.05,1,1.0,4.0,0.015807192991048193,0.0
learned_single,45,≥10%,0.01,0.02,20,0.85,3.85,0.015584862497370169,0.0
learned_single,45,≥10%,0.01,0.05,20,1.0,4.0,0.015584862497370169,0.0
learned_single,45,≥10%,0.05,0.02,20,0.3,2.95,0.03235367398785352,0.0
learned_single,45,≥10%,0.05,0.05,20,0.8,3.7,0.03235367398785352,0.0
learned_single,47,5–<10%,0.0,0.02,1,1.0,4.0,0.010979848015055946,0.0
learned_single,47,5–<10%,0.0,0.05,1,1.0,4.0,0.010979848015055946,0.0
learned_single,47,5–<10%,0.01,0.02,20,1.0,4.0,0.011857493206920668,0.0
learned_single,47,5–<10%,0.01,0.05,20,1.0,4.0,0.011857493206920668,0.0
learned_single,47,5–<10%,0.05,0.02,20,0.3,2.95,0.027327794846285024,0.0
learned_single,47,5–<10%,0.05,0.05,20,0.9,3.9,0.027327794846285024,0.0
learned_single,80,≥10%,0.0,0.02,1,1.0,4.0,0.002466841288975371,0.0
learned_single,80,≥10%,0.0,0.05,1,1.0,4.0,0.002466841288975371,0.0
learned_single,80,≥10%,0.01,0.02,20,1.0,4.0,0.00423797905352503,0.0
learned_single,80,≥10%,0.01,0.05,20,1.0,4.0,0.00423797905352503,0.0
learned_single,80,≥10%,0.05,0.02,20,0.65,3.65,0.019580019927957788,0.0
learned_single,80,≥10%,0.05,0.05,20,1.0,4.0,0.019580019927957788,0.0
learned_single,83,≥10%,0.0,0.02,1,1.0,4.0,0.004455570768712728,0.0
learned_single,83,≥10%,0.0,0.05,1,1.0,4.0,0.004455570768712728,0.0
learned_single,83,≥10%,0.01,0.02,20,1.0,4.0,0.007556457582332751,0.0
learned_single,83,≥10%,0.01,0.05,20,1.0,4.0,0.007556457582332751,0.0
learned_single,83,≥10%,0.05,0.02,20,0.3,3.2,0.02660258577072147,0.0
learned_single,83,≥10%,0.05,0.05,20,0.9,3.9,0.02660258577072147,0.0
learned_single,86,≥10%,0.0,0.02,1,1.0,4.0,0.008325201105465706,0.0
learned_single,86,≥10%,0.0,0.05,1,1.0,4.0,0.008325201105465706,0.0
learned_single,86,≥10%,0.01,0.02,20,1.0,4.0,0.008899666041194989,0.0
learned_single,86,≥10%,0.01,0.05,20,1.0,4.0,0.008899666041194989,0.0
learned_single,86,≥10%,0.05,0.02,20,0.7,3.5,0.018167827543444565,0.0
learned_single,86,≥10%,0.05,0.05,20,1.0,4.0,0.018167827543444565,0.0
learned_single,101,<1%,0.0,0.02,1,0.0,3.0,0.030991561815972457,0.0
learned_single,101,<1%,0.0,0.05,1,1.0,4.0,0.030991561815972457,0.0
learned_single,101,<1%,0.01,0.02,20,0.0,2.75,0.031182478974282158,0.0
learned_single,101,<1%,0.01,0.05,20,1.0,4.0,0.031182478974282158,0.0
learned_single,101,<1%,0.05,0.02,20,0.0,2.25,0.035529804082787025,0.0
learned_single,101,<1%,0.05,0.05,20,0.9,3.9,0.035529804082787025,0.0
learned_single,117,<1%,0.0,0.02,1,0.0,0.0,0.03409789031316815,0.0
learned_single,117,<1%,0.0,0.05,1,1.0,4.0,0.03409789031316815,0.0
learned_single,117,<1%,0.01,0.02,20,0.0,0.0,0.03689711891674552,0.0
learned_single,117,<1%,0.01,0.05,20,0.95,3.95,0.03689711891674552,0.0
learned_single,117,<1%,0.05,0.02,20,0.05,0.95,0.04987855540594029,0.0
learned_single,117,<1%,0.05,0.05,20,0.5,3.2,0.04987855540594029,0.0
learned_single,140,1–<5%,0.0,0.02,1,1.0,4.0,0.006014154699518148,0.0
learned_single,140,1–<5%,0.0,0.05,1,1.0,4.0,0.006014154699518148,0.0
learned_single,140,1–<5%,0.01,0.02,20,1.0,4.0,0.0062813748444436905,0.0
learned_single,140,1–<5%,0.01,0.05,20,1.0,4.0,0.0062813748444436905,0.0
learned_single,140,1–<5%,0.05,0.02,20,0.55,3.4,0.02032452712799191,0.0
learned_single,140,1–<5%,0.05,0.05,20,1.0,4.0,0.02032452712799191,0.0
learned_single,149,<1%,0.0,0.02,1,0.0,1.0,0.0726761472559956,0.0
learned_single,149,<1%,0.0,0.05,1,0.0,3.0,0.0726761472559956,0.0
learned_single,149,<1%,0.01,0.02,20,0.0,1.4,0.06310354479289548,0.0
learned_single,149,<1%,0.01,0.05,20,0.2,3.15,0.06310354479289548,0.0
learned_single,149,<1%,0.05,0.02,20,0.0,1.5,0.10156320857199183,0.0
learned_single,149,<1%,0.05,0.05,20,0.15,3.1,0.10156320857199183,0.0
learned_single,154,≥10%,0.0,0.02,1,1.0,4.0,0.015960738821464118,0.0
learned_single,154,≥10%,0.0,0.05,1,1.0,4.0,0.015960738821464118,0.0
learned_single,154,≥10%,0.01,0.02,20,1.0,4.0,0.01581239948611731,0.0
learned_single,154,≥10%,0.01,0.05,20,1.0,4.0,0.01581239948611731,0.0
learned_single,154,≥10%,0.05,0.02,20,0.15,2.55,0.0350895668893179,0.0
learned_single,154,≥10%,0.05,0.05,20,0.85,3.85,0.0350895668893179,0.0
learned_single,165,1–<5%,0.0,0.02,1,1.0,4.0,0.01585263519208466,0.0
learned_single,165,1–<5%,0.0,0.05,1,1.0,4.0,0.01585263519208466,0.0
learned_single,165,1–<5%,0.01,0.02,20,0.8,3.8,0.016840352406156178,0.0
learned_single,165,1–<5%,0.01,0.05,20,1.0,4.0,0.016840352406156178,0.0
learned_single,165,1–<5%,0.05,0.02,20,0.25,3.05,0.030316405024885917,0.0
learned_single,165,1–<5%,0.05,0.05,20,1.0,4.0,0.030316405024885917,0.0
learned_single,174,<1%,0.0,0.02,1,0.0,2.0,0.08162963539440779,0.0
learned_single,174,<1%,0.0,0.05,1,0.0,3.0,0.08162963539440779,0.0
learned_single,174,<1%,0.01,0.02,20,0.0,2.15,0.07997094319611735,0.0
learned_single,174,<1%,0.01,0.05,20,0.0,2.8,0.07997094319611735,0.0
learned_single,174,<1%,0.05,0.02,20,0.0,1.8,0.09516472579090965,0.0
learned_single,174,<1%,0.05,0.05,20,0.0,2.9,0.09516472579090965,0.0
learned_single,185,<1%,0.0,0.02,1,0.0,3.0,0.06305219960088419,0.0
learned_single,185,<1%,0.0,0.05,1,0.0,3.0,0.06305219960088419,0.0
learned_single,185,<1%,0.01,0.02,20,0.0,3.0,0.0652797590262557,0.0
learned_single,185,<1%,0.01,0.05,20,0.05,3.05,0.0652797590262557,0.0
learned_single,185,<1%,0.05,0.02,20,0.0,2.05,0.08667321389335716,0.0
learned_single,185,<1%,0.05,0.05,20,0.15,3.1,0.08667321389335716,0.0
learned_single,186,1–<5%,0.0,0.02,1,1.0,4.0,0.014431381675413331,0.0
learned_single,186,1–<5%,0.0,0.05,1,1.0,4.0,0.014431381675413331,0.0
learned_single,186,1–<5%,0.01,0.02,20,1.0,4.0,0.015176761613822929,0.0
learned_single,186,1–<5%,0.01,0.05,20,1.0,4.0,0.015176761613822929,0.0
learned_single,186,1–<5%,0.05,0.02,20,0.2,2.45,0.03129289692147512,0.0
learned_single,186,1–<5%,0.05,0.05,20,0.8,3.8,0.03129289692147512,0.0
learned_single,187,1–<5%,0.0,0.02,1,1.0,4.0,0.013378613311365325,0.0
learned_single,187,1–<5%,0.0,0.05,1,1.0,4.0,0.013378613311365325,0.0
learned_single,187,1–<5%,0.01,0.02,20,1.0,4.0,0.014056469734340233,0.0
learned_single,187,1–<5%,0.01,0.05,20,1.0,4.0,0.014056469734340233,0.0
learned_single,187,1–<5%,0.05,0.02,20,0.35,2.6,0.032377979927946776,0.0
learned_single,187,1–<5%,0.05,0.05,20,0.85,3.8,0.032377979927946776,0.0
learned_single,236,≥10%,0.0,0.02,1,1.0,4.0,0.018492952241632055,0.0
learned_single,236,≥10%,0.0,0.05,1,1.0,4.0,0.018492952241632055,0.0
learned_single,236,≥10%,0.01,0.02,20,0.65,3.65,0.018740997071107088,0.0
learned_single,236,≥10%,0.01,0.05,20,1.0,4.0,0.018740997071107088,0.0
learned_single,236,≥10%,0.05,0.02,20,0.2,2.15,0.030783871905015747,0.0
learned_single,236,≥10%,0.05,0.05,20,0.9,3.85,0.030783871905015747,0.0
learned_single,246,≥10%,0.0,0.02,1,1.0,4.0,0.0036730893311482304,0.0
learned_single,246,≥10%,0.0,0.05,1,1.0,4.0,0.0036730893311482304,0.0
learned_single,246,≥10%,0.01,0.02,20,1.0,4.0,0.005777372690559369,0.0
learned_single,246,≥10%,0.01,0.05,20,1.0,4.0,0.005777372690559369,0.0
learned_single,246,≥10%,0.05,0.02,20,0.6,3.45,0.022270664799539548,0.0
learned_single,246,≥10%,0.05,0.05,20,0.95,3.95,0.022270664799539548,0.0
learned_single,248,≥10%,0.0,0.02,1,1.0,4.0,0.013454455535790779,0.0
learned_single,248,≥10%,0.0,0.05,1,1.0,4.0,0.013454455535790779,0.0
learned_single,248,≥10%,0.01,0.02,20,1.0,4.0,0.014168231730404717,0.0
learned_single,248,≥10%,0.01,0.05,20,1.0,4.0,0.014168231730404717,0.0
learned_single,248,≥10%,0.05,0.02,20,0.3,2.95,0.02566239776392675,0.0
learned_single,248,≥10%,0.05,0.05,20,1.0,4.0,0.02566239776392675,0.0
learned_single,250,≥10%,0.0,0.02,1,1.0,4.0,0.012344716335765801,0.0
learned_single,250,≥10%,0.0,0.05,1,1.0,4.0,0.012344716335765801,0.0
learned_single,250,≥10%,0.01,0.02,20,1.0,4.0,0.011863105519949964,0.0
learned_single,250,≥10%,0.01,0.05,20,1.0,4.0,0.011863105519949964,0.0
learned_single,250,≥10%,0.05,0.02,20,0.5,3.15,0.02352916494526093,0.0
learned_single,250,≥10%,0.05,0.05,20,0.95,3.95,0.02352916494526093,0.0
learned_single,281,1–<5%,0.0,0.02,1,1.0,4.0,0.010266787172662818,0.0
learned_single,281,1–<5%,0.0,0.05,1,1.0,4.0,0.010266787172662818,0.0
learned_single,281,1–<5%,0.01,0.02,20,1.0,4.0,0.011677549049756715,0.0
learned_single,281,1–<5%,0.01,0.05,20,1.0,4.0,0.011677549049756715,0.0
learned_single,281,1–<5%,0.05,0.02,20,0.45,3.2,0.026574470569792442,0.0
learned_single,281,1–<5%,0.05,0.05,20,0.95,3.95,0.026574470569792442,0.0
learned_single,312,1–<5%,0.0,0.02,1,0.0,3.0,0.027077645406982556,0.0
learned_single,312,1–<5%,0.0,0.05,1,1.0,4.0,0.027077645406982556,0.0
learned_single,312,1–<5%,0.01,0.02,20,0.0,2.85,0.02683123773000943,0.0
learned_single,312,1–<5%,0.01,0.05,20,1.0,4.0,0.02683123773000943,0.0
learned_single,312,1–<5%,0.05,0.02,20,0.0,1.85,0.039037931574862225,0.0
learned_single,312,1–<5%,0.05,0.05,20,0.8,3.7,0.039037931574862225,0.0
learned_single,322,≥10%,0.0,0.02,1,1.0,4.0,0.015509964831643408,0.0
learned_single,322,≥10%,0.0,0.05,1,1.0,4.0,0.015509964831643408,0.0
learned_single,322,≥10%,0.01,0.02,20,0.85,3.85,0.014700032403809881,0.0
learned_single,322,≥10%,0.01,0.05,20,1.0,4.0,0.014700032403809881,0.0
learned_single,322,≥10%,0.05,0.02,20,0.15,2.65,0.03482566629919487,0.0
learned_single,322,≥10%,0.05,0.05,20,0.9,3.9,0.03482566629919487,0.0
learned_single,329,1–<5%,0.0,0.02,1,1.0,4.0,0.01124186358857023,0.0
learned_single,329,1–<5%,0.0,0.05,1,1.0,4.0,0.01124186358857023,0.0
learned_single,329,1–<5%,0.01,0.02,20,0.9,3.9,0.014025832597805817,0.0
learned_single,329,1–<5%,0.01,0.05,20,1.0,4.0,0.014025832597805817,0.0
learned_single,329,1–<5%,0.05,0.02,20,0.2,3.0,0.035482993626049966,0.0
learned_single,329,1–<5%,0.05,0.05,20,0.85,3.85,0.035482993626049966,0.0
learned_single,332,<1%,0.0,0.02,1,0.0,2.0,0.3617694128502443,0.0
learned_single,332,<1%,0.0,0.05,1,0.0,2.0,0.3617694128502443,0.0
learned_single,332,<1%,0.01,0.02,20,0.0,2.0,0.3618129085835677,0.0
learned_single,332,<1%,0.01,0.05,20,0.0,2.0,0.3618129085835677,0.0
learned_single,332,<1%,0.05,0.02,20,0.0,1.95,0.36081345365737094,0.0
learned_single,332,<1%,0.05,0.05,20,0.0,2.0,0.36081345365737094,0.0
learned_single,353,5–<10%,0.0,0.02,1,1.0,4.0,0.009820218185117706,0.0
learned_single,353,5–<10%,0.0,0.05,1,1.0,4.0,0.009820218185117706,0.0
learned_single,353,5–<10%,0.01,0.02,20,1.0,4.0,0.009605935752658676,0.0
learned_single,353,5–<10%,0.01,0.05,20,1.0,4.0,0.009605935752658676,0.0
learned_single,353,5–<10%,0.05,0.02,20,0.75,3.65,0.015819419212813057,0.0
learned_single,353,5–<10%,0.05,0.05,20,1.0,4.0,0.015819419212813057,0.0
learned_single,363,<1%,0.0,0.02,1,1.0,4.0,0.008624894145317155,0.0
learned_single,363,<1%,0.0,0.05,1,1.0,4.0,0.008624894145317155,0.0
learned_single,363,<1%,0.01,0.02,20,1.0,4.0,0.009561538440404155,0.0
learned_single,363,<1%,0.01,0.05,20,1.0,4.0,0.009561538440404155,0.0
learned_single,363,<1%,0.05,0.02,20,0.3,2.7,0.030684759635580594,0.0
learned_single,363,<1%,0.05,0.05,20,0.8,3.7,0.030684759635580594,0.0
learned_single,364,5–<10%,0.0,0.02,1,1.0,4.0,0.007020812187342445,0.0
learned_single,364,5–<10%,0.0,0.05,1,1.0,4.0,0.007020812187342445,0.0
learned_single,364,5–<10%,0.01,0.02,20,1.0,4.0,0.0077716961181398415,0.0
learned_single,364,5–<10%,0.01,0.05,20,1.0,4.0,0.0077716961181398415,0.0
learned_single,364,5–<10%,0.05,0.02,20,0.45,3.2,0.03297332605866831,0.0
learned_single,364,5–<10%,0.05,0.05,20,0.95,3.95,0.03297332605866831,0.0
learned_single,366,<1%,0.0,0.02,1,0.0,3.0,0.5035920047521689,0.0
learned_single,366,<1%,0.0,0.05,1,0.0,3.0,0.5035920047521689,0.0
learned_single,366,<1%,0.01,0.02,20,0.0,2.6,0.5047633728091331,0.0
learned_single,366,<1%,0.01,0.05,20,0.0,3.0,0.5047633728091331,0.0
learned_single,366,<1%,0.05,0.02,20,0.0,1.5,0.49829815897020857,0.0
learned_single,366,<1%,0.05,0.05,20,0.0,2.4,0.49829815897020857,0.0
learned_single,379,<1%,0.0,0.02,1,0.0,2.0,0.21739781584193993,0.0
learned_single,379,<1%,0.0,0.05,1,0.0,3.0,0.21739781584193993,0.0
learned_single,379,<1%,0.01,0.02,20,0.0,2.2,0.21904587843836998,0.0
learned_single,379,<1%,0.01,0.05,20,0.0,3.0,0.21904587843836998,0.0
learned_single,379,<1%,0.05,0.02,20,0.0,1.25,0.23547042641025367,0.0
learned_single,379,<1%,0.05,0.05,20,0.05,2.45,0.23547042641025367,0.0
learned_single,391,1–<5%,0.0,0.02,1,0.0,3.0,0.17150097058793817,0.0
learned_single,391,1–<5%,0.0,0.05,1,0.0,3.0,0.17150097058793817,0.0
learned_single,391,1–<5%,0.01,0.02,20,0.0,2.8,0.15303205851059054,0.0
learned_single,391,1–<5%,0.01,0.05,20,0.0,3.0,0.15303205851059054,0.0
learned_single,391,1–<5%,0.05,0.02,20,0.0,2.4,0.11542836179717389,0.0
learned_single,391,1–<5%,0.05,0.05,20,0.2,3.05,0.11542836179717389,0.0
learned_single,418,1–<5%,0.0,0.02,1,0.0,2.0,0.023180926262584,0.0
learned_single,418,1–<5%,0.0,0.05,1,1.0,4.0,0.023180926262584,0.0
learned_single,418,1–<5%,0.01,0.02,20,0.05,2.15,0.023185094034516192,0.0
learned_single,418,1–<5%,0.01,0.05,20,1.0,4.0,0.023185094034516192,0.0
learned_single,418,1–<5%,0.05,0.02,20,0.0,2.15,0.03142722339778375,0.0
learned_single,418,1–<5%,0.05,0.05,20,1.0,4.0,0.03142722339778375,0.0
learned_single,428,1–<5%,0.0,0.02,1,1.0,4.0,0.006086219581068822,0.0
learned_single,428,1–<5%,0.0,0.05,1,1.0,4.0,0.006086219581068822,0.0
learned_single,428,1–<5%,0.01,0.02,20,1.0,4.0,0.006214113136528978,0.0
learned_single,428,1–<5%,0.01,0.05,20,1.0,4.0,0.006214113136528978,0.0
learned_single,428,1–<5%,0.05,0.02,20,0.7,3.7,0.01592484125364353,0.0
learned_single,428,1–<5%,0.05,0.05,20,1.0,4.0,0.01592484125364353,0.0
learned_single,434,5–<10%,0.0,0.02,1,1.0,4.0,0.007347769662279314,0.0
learned_single,434,5–<10%,0.0,0.05,1,1.0,4.0,0.007347769662279314,0.0
learned_single,434,5–<10%,0.01,0.02,20,1.0,4.0,0.008904215701186484,0.0
learned_single,434,5–<10%,0.01,0.05,20,1.0,4.0,0.008904215701186484,0.0
learned_single,434,5–<10%,0.05,0.02,20,0.4,3.05,0.02718564486979058,0.0
learned_single,434,5–<10%,0.05,0.05,20,0.8,3.8,0.02718564486979058,0.0
learned_single,437,<1%,0.0,0.02,1,0.0,1.0,0.32003257989693584,0.0
learned_single,437,<1%,0.0,0.05,1,0.0,1.0,0.32003257989693584,0.0
learned_single,437,<1%,0.01,0.02,20,0.0,0.65,0.3195625323923056,0.0
learned_single,437,<1%,0.01,0.05,20,0.0,1.0,0.3195625323923056,0.0
learned_single,437,<1%,0.05,0.02,20,0.0,1.0,0.31591053463893515,0.0
learned_single,437,<1%,0.05,0.05,20,0.0,1.15,0.31591053463893515,0.0
learned_single,448,5–<10%,0.0,0.02,1,0.0,3.0,0.02249603893569743,0.0
learned_single,448,5–<10%,0.0,0.05,1,1.0,4.0,0.02249603893569743,0.0
learned_single,448,5–<10%,0.01,0.02,20,0.3,3.1,0.14796966733871914,0.0
learned_single,448,5–<10%,0.01,0.05,20,0.8,3.8,0.14796966733871914,0.0
learned_single,448,5–<10%,0.05,0.02,20,0.0,1.65,0.3269361361904094,0.0
learned_single,448,5–<10%,0.05,0.05,20,0.5,3.1,0.3269361361904094,0.0
learned_single,450,5–<10%,0.0,0.02,1,1.0,4.0,0.013004500430560796,0.0
learned_single,450,5–<10%,0.0,0.05,1,1.0,4.0,0.013004500430560796,0.0
learned_single,450,5–<10%,0.01,0.02,20,1.0,4.0,0.01343648459625435,0.0
learned_single,450,5–<10%,0.01,0.05,20,1.0,4.0,0.01343648459625435,0.0
learned_single,450,5–<10%,0.05,0.02,20,0.4,3.2,0.02701633480185342,0.0
learned_single,450,5–<10%,0.05,0.05,20,0.9,3.9,0.02701633480185342,0.0
learned_single,456,≥10%,0.0,0.02,1,1.0,4.0,0.014365359296872882,0.0
learned_single,456,≥10%,0.0,0.05,1,1.0,4.0,0.014365359296872882,0.0
learned_single,456,≥10%,0.01,0.02,20,1.0,4.0,0.014671065158918372,0.0
learned_single,456,≥10%,0.01,0.05,20,1.0,4.0,0.014671065158918372,0.0
learned_single,456,≥10%,0.05,0.02,20,0.2,2.8,0.02775917270850654,0.0
learned_single,456,≥10%,0.05,0.05,20,0.95,3.95,0.02775917270850654,0.0
learned_single,492,5–<10%,0.0,0.02,1,1.0,4.0,0.014853211727886869,0.0
learned_single,492,5–<10%,0.0,0.05,1,1.0,4.0,0.014853211727886869,0.0
learned_single,492,5–<10%,0.01,0.02,20,1.0,4.0,0.01489808707953973,0.0
learned_single,492,5–<10%,0.01,0.05,20,1.0,4.0,0.01489808707953973,0.0
learned_single,492,5–<10%,0.05,0.02,20,0.3,3.1,0.02400377589672093,0.0
learned_single,492,5–<10%,0.05,0.05,20,1.0,4.0,0.02400377589672093,0.0
learned_single,494,1–<5%,0.0,0.02,1,1.0,4.0,0.016035188433222932,0.0
learned_single,494,1–<5%,0.0,0.05,1,1.0,4.0,0.016035188433222932,0.0
learned_single,494,1–<5%,0.01,0.02,20,0.55,3.55,0.01871653821622001,0.0
learned_single,494,1–<5%,0.01,0.05,20,1.0,4.0,0.01871653821622001,0.0
learned_single,494,1–<5%,0.05,0.02,20,0.3,2.85,0.1070553163936168,0.0
learned_single,494,1–<5%,0.05,0.05,20,0.6,3.5,0.1070553163936168,0.0
learned_single,506,5–<10%,0.0,0.02,1,1.0,4.0,0.018264517568381447,0.0
learned_single,506,5–<10%,0.0,0.05,1,1.0,4.0,0.018264517568381447,0.0
learned_single,506,5–<10%,0.01,0.02,20,0.7,3.7,0.018988112805923316,0.0
learned_single,506,5–<10%,0.01,0.05,20,1.0,4.0,0.018988112805923316,0.0
learned_single,506,5–<10%,0.05,0.02,20,0.15,2.65,0.041106464945033144,0.0
learned_single,506,5–<10%,0.05,0.05,20,0.75,3.65,0.041106464945033144,0.0
learned_single,531,1–<5%,0.0,0.02,1,0.0,1.0,0.2333480668301795,0.0
learned_single,531,1–<5%,0.0,0.05,1,0.0,3.0,0.2333480668301795,0.0
learned_single,531,1–<5%,0.01,0.02,20,0.0,1.45,0.23307486548383918,0.0
learned_single,531,1–<5%,0.01,0.05,20,0.0,3.0,0.23307486548383918,0.0
learned_single,531,1–<5%,0.05,0.02,20,0.0,1.15,0.2440762763152017,0.0
learned_single,531,1–<5%,0.05,0.05,20,0.0,2.85,0.2440762763152017,0.0
learned_single,532,1–<5%,0.0,0.02,1,0.0,3.0,0.08825569273889892,0.0
learned_single,532,1–<5%,0.0,0.05,1,0.0,3.0,0.08825569273889892,0.0
learned_single,532,1–<5%,0.01,0.02,20,0.0,2.2,0.08327233998814831,0.0
learned_single,532,1–<5%,0.01,0.05,20,0.0,3.0,0.08327233998814831,0.0
learned_single,532,1–<5%,0.05,0.02,20,0.0,1.85,0.0912890947095087,0.0
learned_single,532,1–<5%,0.05,0.05,20,0.05,2.75,0.0912890947095087,0.0
learned_single,536,5–<10%,0.0,0.02,1,0.0,3.0,0.05105700611410982,0.0
learned_single,536,5–<10%,0.0,0.05,1,0.0,3.0,0.05105700611410982,0.0
learned_single,536,5–<10%,0.01,0.02,20,0.0,3.0,0.04884104452371251,0.0
learned_single,536,5–<10%,0.01,0.05,20,0.55,3.55,0.04884104452371251,0.0
learned_single,536,5–<10%,0.05,0.02,20,0.0,2.1,0.05290860255767312,0.0
learned_single,536,5–<10%,0.05,0.05,20,0.6,3.6,0.05290860255767312,0.0
learned_single,547,5–<10%,0.0,0.02,1,0.0,2.0,0.0307351371591284,0.0
learned_single,547,5–<10%,0.0,0.05,1,1.0,4.0,0.0307351371591284,0.0
learned_single,547,5–<10%,0.01,0.02,20,0.0,1.7,0.030272859537921682,0.0
learned_single,547,5–<10%,0.01,0.05,20,1.0,4.0,0.030272859537921682,0.0
learned_single,547,5–<10%,0.05,0.02,20,0.1,2.1,0.0359811330284589,0.0
learned_single,547,5–<10%,0.05,0.05,20,0.85,3.75,0.0359811330284589,0.0
learned_single,564,≥10%,0.0,0.02,1,1.0,4.0,0.0036185191371277056,0.0
learned_single,564,≥10%,0.0,0.05,1,1.0,4.0,0.0036185191371277056,0.0
learned_single,564,≥10%,0.01,0.02,20,1.0,4.0,0.0052501921348014615,0.0
learned_single,564,≥10%,0.01,0.05,20,1.0,4.0,0.0052501921348014615,0.0
learned_single,564,≥10%,0.05,0.02,20,0.45,3.35,0.02256952282944621,0.0
learned_single,564,≥10%,0.05,0.05,20,1.0,4.0,0.02256952282944621,0.0
learned_single,573,1–<5%,0.0,0.02,1,1.0,4.0,0.010709603213529881,0.0
learned_single,573,1–<5%,0.0,0.05,1,1.0,4.0,0.010709603213529881,0.0
learned_single,573,1–<5%,0.01,0.02,20,1.0,4.0,0.012154985454579811,0.0
learned_single,573,1–<5%,0.01,0.05,20,1.0,4.0,0.012154985454579811,0.0
learned_single,573,1–<5%,0.05,0.02,20,0.2,2.65,0.02488932945007439,0.0
learned_single,573,1–<5%,0.05,0.05,20,1.0,4.0,0.02488932945007439,0.0
learned_single,575,5–<10%,0.0,0.02,1,0.0,3.0,0.02366853030271309,0.0
learned_single,575,5–<10%,0.0,0.05,1,1.0,4.0,0.02366853030271309,0.0
learned_single,575,5–<10%,0.01,0.02,20,0.25,3.25,0.02272447202552503,0.0
learned_single,575,5–<10%,0.01,0.05,20,1.0,4.0,0.02272447202552503,0.0
learned_single,575,5–<10%,0.05,0.02,20,0.3,2.9,0.023997603424051946,0.0
learned_single,575,5–<10%,0.05,0.05,20,1.0,4.0,0.023997603424051946,0.0
learned_single,579,<1%,0.0,0.02,1,0.0,3.0,0.03252639194976419,0.0
learned_single,579,<1%,0.0,0.05,1,1.0,4.0,0.03252639194976419,0.0
learned_single,579,<1%,0.01,0.02,20,0.0,3.0,0.03292418122131495,0.0
